Report generated on: 09-05-2022 12:09:13
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"","Morocco","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-MAR-TBPD.A","        Refined petroleum products (Mb/d)","","","","","NA","NA","0.2","0.2","1.3","1.4","1.4","1.6","2.2","1.6","1.7","1.7","1.6","1.9","2.1","2.1","0.3","0.3","2.2","1.6","7.2","7.2","9.3","11","11","11","15","15","13","15","16.2375890410959",""
"INTL.65-13-MAR-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","0.2","0.2","1.3","1.3","1.4","1.5","1.5","1.6","1.7","1.7","1.6","1.9","2.1","2.1","0.3","0.3","2.2","1.6","7.2","6.4","9.3","0.3","0.3","NA","NA","NA","NA","NA","NA",""
"INTL.66-13-MAR-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","0.00426","0","0.03639","0.03649","0","0.01824","0.8","0","0","0","0","0","0","0","0","0","0","0","0","0.8","0","0","0","0","2.1","2.1","2.1","2.1","2.0801095890411",""
"","Mozambique","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-MOZ-TBPD.A","        Refined petroleum products (Mb/d)","","","","","NA","NA","1.4","1.5","1.5","0.8","0.7","1.3","0.5","1.3","1.2","1.5","1.5","1.5","0.06389","0.0638904109589041","0.0589617486338798","0.0613150684931507","0.8","1.2","1.6","0.8","1.2","1.4","1.3","1.5","1.4","1.3","1.4","1.5","2.60712328767123",""
"INTL.65-13-MOZ-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","1.4","1.5","1.5","0.5","0.6","1.3","0.5","1.3","1.2","1.5","1.5","1.5","0.06389","0.0638904109589041","0.0407650273224044","0.0613150684931507","0.8","1.2","1.6","0.8","1.2","0","0","NA","NA","NA","NA","NA","NA",""
"INTL.66-13-MOZ-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","0","0","0","0.4","0.02","0","0","0","0","0","0","0","0","0","0.0181967213114754","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"","Namibia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-NAM-TBPD.A","        Refined petroleum products (Mb/d)","","","","","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7","0","0","1","1.03175342465753",""
"INTL.65-13-NAM-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA",""
"INTL.66-13-NAM-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"","Nauru","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-NRU-TBPD.A","        Refined petroleum products (Mb/d)","","","","","NA","NA","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.0947123287671233","0.0947123287671233",""
"INTL.65-13-NRU-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0","0","NA","NA","NA","NA","NA","NA",""
"INTL.66-13-NRU-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.072986301369863","0.072986301369863",""
"","Nepal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-NPL-TBPD.A","        Refined petroleum products (Mb/d)","","","","","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9","1","1.3","1.3","1.4","1.4","1.7","1.4","1.4","2","2.32468493150685",""
"INTL.65-13-NPL-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9","1","1.3","0","0","NA","NA","NA","NA","NA","NA",""
"INTL.66-13-NPL-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"","Netherlands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-NLD-TBPD.A","        Refined petroleum products (Mb/d)","155","171","168","155","143","159","182","179","198","193","204","209","210","218","209","212","214","227","230","237","249","273","271","253","273","314","325","295","284","260","253","273","250","224","212.0547123287675",""
"INTL.65-13-NLD-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","43","46","47","46","44","44","45","45","46","40","42","49","45","42","45","44","45","47","45","41","39","42","42","31","31","NA","NA","NA","NA","NA","NA",""
"INTL.66-13-NLD-TBPD.A","            Residual fuel oil (Mb/d)","129","132","127","115","100","114","135","132","154","149","159","163","165","177","166","162","169","185","185","193","204","226","225","212","233","272","283","264","253","233","220","241","218","197","183.939863013699",""
"","Netherlands Antilles","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-NLDA-TBPD.A","        Refined petroleum products (Mb/d)","","","","","NA","NA","37","36","30","30","31","32","32","33","33","33","33","33","34","34","33","32","32","33","34","34","34","36","36","35","45","46","45","32","31.51087671232874",""
"INTL.65-13-NLDA-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","4.7","4.8","3.8","3.8","3.8","4.8","5.1","5.4","5.5","5.6","5.6","5.7","5.9","5.9","5.9","4.5","4.6","6.3","6.7","6.3","6.4","4.9","4.7","NA","NA","NA","NA","NA","NA",""
"INTL.66-13-NLDA-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","32","31","26","26","27","27","27","27","27","28","28","28","28","28","28","28","27","27","27","27","27","30","30","29","37","38","37","26","26.092602739726",""
"","New Caledonia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-NCL-TBPD.A","        Refined petroleum products (Mb/d)","","","","","NA","NA","0.2","0.05473","0","0.5","0.4","0.5","0.2","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.6","0.6","0.6","0.6","0.6","0.7","1","0.3","0.2","0.00651780821917808","0.00651780821917808","0.00651780821917808","0.00651780821917808","0.7","0.687506849315068",""
"INTL.65-13-NCL-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","0.2","0","0","0.4","0.3","0.4","0.08153","0.4","0.4","0.4","0.4","0.4","0.5","0.5","0.4","0.5","0.5","0.5","0.5","0.5","0.3","0","0","NA","NA","NA","NA","NA","NA",""
"INTL.66-13-NCL-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","0","0.05473","0","0.09123","0.09123","0.09123","0.09098","0.09123","0.09123","0.09123","0.09098","0.09123","0.09123","0.0912328767123288","0.1","0.1","0.1","0.1","0.1","0.2","0.7","0","0","0","0","0","0","0","0",""
"","New Zealand","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-NZL-TBPD.A","        Refined petroleum products (Mb/d)","11","9","5","5","4.2","4","2.7","3.6","4.4","4.5","5.8","5.5","4.8","5.4","8","6.7","5.7","4.6","6.3","5.4","4.4","4.7","6.3","4.6","4.3","4.5","5.6","5.7","6.2","6.2","6.1","5.8","5.5","5.5","5.27994520547945",""
"INTL.65-13-NZL-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","2.7","2.5","1.8","1.9","2.3","2.5","2.5","2.9","2.1","2.1","3.2","2.6","1.7","1.1","1.7","1.1","1.1","1.5","2.3","1.2","0.8","0.5","0.9","0.8","0.8","NA","NA","NA","NA","NA","NA",""
"INTL.66-13-NZL-TBPD.A","            Residual fuel oil (Mb/d)","4","3","2","2","1.4","1.5","0.9","1.7","2.1","2","3.3","2.7","2.7","3.4","4.8","4.1","4","3.5","4.5","4.3","3.2","3.2","3.9","3.4","3.5","4","4.7","4.9","5.4","5.4","5.2","4.7","4.6","4.6","4.19671232876712",""
"","Nicaragua","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-NIC-TBPD.A","        Refined petroleum products (Mb/d)","","","","","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2","0.2","0","0.6","0.5","0.4","0.4","0.4","0.5","0.4","0.434520547945205",""
"INTL.65-13-NIC-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2","0.2","0","0","0","NA","NA","NA","NA","NA","NA",""
"INTL.66-13-NIC-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"","Niger","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-NER-TBPD.A","        Refined petroleum products (Mb/d)","","","","","NA","NA","0","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.3","0.4","0.2","0.2","0.2","0.2","0.2","0.5","0.673506849315068",""
"INTL.65-13-NER-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","0","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.3","0","0","NA","NA","NA","NA","NA","NA",""
"INTL.66-13-NER-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"","Nigeria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-NGA-TBPD.A","        Refined petroleum products (Mb/d)","","","","","NA","NA","6","15","5.6","15","14","15","5.3","15","15","15","15","7.2","15","14","9.2","11","14","19","14","16","17","17","35","26","17","18","12","14","13.69665753424658",""
"INTL.65-13-NGA-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","2.4","11","1.6","9.7","9.4","9.8","1.5","9.8","9.6","9.4","9.6","1.8","9.5","9.8","6.3","5.2","8.6","12","11","12","17","12","9.5","NA","NA","NA","NA","NA","NA",""
"INTL.66-13-NGA-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","3.6","4.1","4","4.9","5.1","5.5","3.8","5.7","5.1","5.5","5.5","5.5","5.2","4.6","2.9","5.7","5.4","7.4","3.4","4.2","0","0","7.3","7.8","8.5","9.1","5.1","4.7","4.7441095890411",""
"","Niue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-NIU-TBPD.A","        Refined petroleum products (Mb/d)","","","","","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.65-13-NIU-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA",""
"INTL.66-13-NIU-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"","North Korea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-PRK-TBPD.A","        Refined petroleum products (Mb/d)","","","","","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.65-13-PRK-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","NA","NA","NA",""
"INTL.66-13-PRK-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"","North Macedonia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-MKD-TBPD.A","        Refined petroleum products (Mb/d)","","","","","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0.8","0.1","0.4","0.1","0.2","0.1","0.0651780821917808","0.2","0.0869041095890411","0.0434520547945205","0.2","0.238986301369863",""
"INTL.65-13-MKD-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0.8","0.1","0.4","0.1","0","0","NA","NA","NA","NA","NA","NA",""
"INTL.66-13-MKD-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"","Northern Mariana Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","        Refined petroleum products (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            Distillate fuel oil (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            Residual fuel oil (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Norway","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-NOR-TBPD.A","        Refined petroleum products (Mb/d)","6","5","5","5","5.4","6.1","6.2","6.4","7.8","6.8","8.6","9","8.7","9.5","10","13","12","18","19","17","15","15","13","11","10","13","9.8","8.3","6.9","6.6","6.8","7.3","7.1","6.4","2.73005479452055",""
"INTL.65-13-NOR-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","2","2.1","2.7","3.2","4.4","3.2","4.5","5.2","3.9","4.4","4.8","6.3","6.4","9","9.4","8.6","8.8","9.1","8.4","6.1","5.6","7.7","6.6","5.8","3.5","NA","NA","NA","NA","NA","NA",""
"INTL.66-13-NOR-TBPD.A","            Residual fuel oil (Mb/d)","3","3","3","3","3.3","4","3.5","3.2","3.4","3.6","4.1","3.8","4.8","5.1","5.7","6.2","5.9","8.5","9.1","8.3","6.7","6","4.7","4.4","4.5","5.2","3.2","2.5","3.4","1.5","2.9","3.5","3.2","3.3","1.36068493150685",""
"","Oman","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Bunker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-13-OMN-TBPD.A","        Refined petroleum products (Mb/d)","","","","","NA","NA","18","14","7.4","7.2","12","11","2","6.3","4","5.7","5.8","8.6","5.9","2.3","1.1","0.9","0.6","0.0101369863013699","4.2","4.4","6.8","8.9","9.4","12","13","11","9.2","24","32.5460547945206",""
