API,Unnamed: 1,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Australia,            Kerosene (Mb/d),3,8,7,7,6.2,5.4,5,4.5,4.1,4.4,6.1,4.3,5.5,4.7,4.83561643835616,4.58356164383562,9.07103825136612,5.74520547945205,4.11506849315068,5.0027397260274,4.08469945355191,3.8986301369863,4.92054794520548,4.00821917808219,3.08743169398907,1.88493150684932,2.03561643835616,1.67397260273973,1.37158469945355,1.01643835616438,0.4,0.276712328767123,0.234972677595628,0.10958904109589,0.10958904109589,,,
Australia,            Distillate fuel oil (Mb/d),149,147,148,141,147,142,145,157,168,171,179,183,175,188,193.205479452055,202.643835616438,214.765027322404,227.761643835616,224.701369863014,229.298630136986,217.68306010929,230.342465753425,229.008219178082,222.53698630137,223.535519125683,201.027397260274,164.101369863014,211.945205479452,205.680327868852,204.054794520548,210,221.268493150685,216.155737704918,212.66301369863,213.317808219178,,,
Australia,            Residual fuel oil (Mb/d),84,74,72,68,50,53,37,40,39,44,45,51,47,44,41.5698630136986,46.2684931506849,31.6065573770492,33.1013698630137,31.1287671232877,30.9150684931507,36.7568306010929,33.7972602739726,27.8821917808219,25.0164383561644,17.5409836065574,20.7808219178082,18.7013698630137,17.5178082191781,17.3060109289617,15.8027397260274,17,16.8821917808219,17.6147540983607,13.1534246575342,11.9890410958904,,,
Australia,            Liquefied Petroleum Gases (Mb/d),1.4,1,1,1,15,16,13,12,12,13,13,15,15,17,18.7835616438356,21.4547945205479,25.5737704918033,28.441095890411,26.3780821917808,30.5397260273973,29.3169398907104,30.8931506849315,29.5534246575342,25.8986301369863,13.2786885245902,19.8630136986301,21.958904109589,22.5287671232877,29.2513661202186,18.1479452054795,23,22.4356164383562,20.3743169398907,18.813698630137,16.4,,,
Australia,            Other petroleum liquids (Mb/d),85,72,83,83,76,74,68,74,78,75,77,78,75,83,82.4520547945206,86.3068493150685,84.8606557377049,89.7205479452055,85.2164383561645,89.1424657534246,90.639344262295,81.8438356164383,80.8054794520549,75.0657534246575,68.431693989071,68.0575342465754,62.0931506849314,57.4,59.551912568306,47.7342465753425,44,49.5315068493151,46.1065573770493,38.6082191780822,42.3643835616439,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,        Refined petroleum products (Mb/d),205,180,157,143,152,164,166,168,160,170,183,191,198,197,201.290410958904,192.07397260274,199.901639344262,213.624657534247,203.843835616438,195.608219178082,180.527322404372,201.18904109589,201.427397260274,197.2,193.087431693989,201.61095890411,200.501369863014,201.86301369863,206.054644808743,198.241095890411,189,200.841095890411,191.94262295082,194.580821917808,195.969863013699,,,
Austria,            Motor gasoline (Mb/d),41,44,42,44,46,48,49,54,55,54,61,56,57,54,58.3178082191781,52.827397260274,53.0765027322404,55.8164383561644,49.9561643835616,49.5890410958904,41.879781420765,47.041095890411,48.4328767123288,45.5835616438356,44.4672131147541,45.4904109589041,40.2849315068493,42.8493150684931,42.5491803278689,42.158904109589,38,39.958904109589,37.7732240437159,37.7369863013699,43.2465753424658,,,
Austria,            Jet fuel (Mb/d),3,3,3,3,3.9,3.9,3.7,4.3,4.7,6.2,6.6,7.9,8.3,8.1,8.09315068493151,9.15342465753425,10.3169398907104,10.9013698630137,11.4821917808219,10.986301369863,11.7103825136612,11.0767123287671,10.427397260274,9.62739726027397,9.80054644808743,12.7808219178082,11.3506849315068,13.0356164383562,10.1366120218579,6.71506849315069,10,13.2493150684932,13.3060109289617,14.1205479452055,12.5643835616438,,,
Austria,            Kerosene (Mb/d),0,0,0,0,0.1,0.1,0.0876712328767123,0.0657534246575342,0.1,0.3,0.4,0.3,0.2,0.0657534246575342,0.0876712328767123,-0.0219178082191781,0,0,0,0,0,0.90958904109589,1.07945205479452,1.23287671232877,1.27049180327869,0.432876712328767,1.29315068493151,0.564383561643836,1.05737704918033,1.38082191780822,1.4,0.668493150684932,0.346994535519126,0.36986301369863,0.389041095890411,,,
Austria,            Distillate fuel oil (Mb/d),52,43,42,42,42,45,51,52,50,52,57,66,66,73,74.4794520547945,70.2109589041096,73.4371584699454,80.0547945205479,79.5424657534247,75.1342465753425,75.7622950819672,81.2246575342466,83.7534246575343,80.1424657534247,75.1092896174863,80.9150684931507,78.3643835616438,76.345205479452,87.4016393442623,84.7205479452055,78,87.372602739726,80.7786885245902,82.4657534246575,80.9178082191781,,,
Austria,            Residual fuel oil (Mb/d),80,61,51,34,35,43,36,33,32,28,31,32,32,30,25.9780821917808,24.8876712328767,25.0464480874317,27.1808219178082,23.8054794520548,23.1178082191781,17.2377049180328,22.8849315068493,18.9287671232877,20.6602739726027,20.620218579235,21.7013698630137,18.358904109589,17.0904109589041,14.2049180327869,16.027397260274,18,16.9095890410959,16.827868852459,17.8684931506849,17.3397260273973,,,
Austria,            Liquefied Petroleum Gases (Mb/d),0.07,0,0,0,2.4,2.9,2,2.4,1.4,1.3,1.5,1.3,0.6,0.6,1.08219178082192,1.91232876712329,0.636612021857924,1.3972602739726,0.917808219178082,0.572602739726027,1.17213114754098,0.128767123287671,0.857534246575343,1.58356164383562,1.80601092896175,3.43561643835616,1.62739726027397,2.25753424657534,3.10655737704918,2.89315068493151,2.8,3.21095890410959,2.22131147540984,2.25205479452055,2.16164383561644,,,
Austria,            Other petroleum liquids (Mb/d),29,29,19,20,23,21,25,23,18,27,26,28,34,31,33.2520547945206,33.1041095890411,37.3879781420765,38.2739726027398,38.1397260273973,36.2082191780822,32.7650273224044,37.9232876712329,37.9479452054795,38.3698630136986,40.0136612021858,36.8547945205479,49.2219178082192,49.7205479452055,47.5983606557377,44.3452054794521,41,39.4712328767123,40.6885245901639,39.7671232876712,39.3506849315068,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azerbaijan,        Refined petroleum products (Mb/d),,,,,,,--,--,--,--,--,--,256,225,217,225,183,165,177,199,170.086345355191,130.871491506849,133.484626849315,133.392195068493,132.435106010929,155.266500821918,171.836208219178,152.835607671233,152.859768306011,128.186296986301,131.882969863014,134.723138630137,131.633996712329,139.32173369863,142.139820273973,,,
Azerbaijan,            Motor gasoline (Mb/d),,,,,,,--,--,--,--,--,--,23,26,28,21,17,19,22,23,12.5153278688525,13.9751780821918,14.2556164383562,16.826301369863,19.8567213114754,21.173095890411,24.351397260274,26.4079452054795,30.7639344262295,28.8617808219178,29.1889589041096,30.2873424657534,30.2873424657534,32.881397260274,28.9318904109589,,,
Azerbaijan,            Jet fuel (Mb/d),,,,,,,--,--,--,--,--,--,8.7,17,9.1,11,11,13,15,14,12.5666666666667,11.7972328767123,11.015095890411,12.0362191780822,11.57,13.687397260274,15.0561369863014,16.5335068493151,15.8383333333333,13.1007945205479,13.0356164383562,13.4918630136986,13.6004931506849,15.273397260274,15.4037534246575,,,
Azerbaijan,            Kerosene (Mb/d),,,,,,,--,--,--,--,--,--,25,11,12,12,10,2.8,3.8,11,3.69603825136612,1.71542465753425,3.02846575342466,2.11780821917808,2.38658469945355,2.47783561643836,0.931835616438356,0.677698630136986,0.844808743169399,0.148246575342466,0,0,0,0,0,,,
Azerbaijan,            Distillate fuel oil (Mb/d),,,,,,,--,--,--,--,--,--,86,45,47,80,43,44,48,62,39.921288147541,31.9498799232877,32.583971490411,33.5649948109589,36.4897852295082,42.9708452438356,42.8514015890411,43.1338846136986,51.4952431038251,48.4022402520548,50.8759922465753,50.7743466520548,48.4437799835616,51.0204912712329,60.2387318410959,,,
Azerbaijan,            Residual fuel oil (Mb/d),,,,,,,--,--,--,--,--,--,61,84,78,81,75,73,76,73,76.2558374098361,49.9779927452055,48.5696800109589,46.7620958794521,47.5548415409836,57.8234573260274,55.0778199452055,55.7489872438356,31.4916186229508,6.86374704657534,5.8888581369863,6.34457766575343,6.90750631232877,6.96858828493151,5.58112343013699,,,
Azerbaijan,            Liquefied Petroleum Gases (Mb/d),,,,,,,--,--,--,--,--,--,13,10,16,9.8,13,6.3,2,5,1.94043779781421,2.97288549041096,3.16708810410959,4.88312806027397,5.94658403825137,6.08846465205479,6.74638646575343,6.14875393972603,5.91069079781421,6.27447628493151,6.97863065753425,7.14135807123288,6.27911741917808,7.94206903561644,6.03901329863014,,,
Azerbaijan,            Other petroleum liquids (Mb/d),,,,,,,--,--,--,--,--,--,38,31,27,11,13,7.8,11,11,23.1907492131148,18.4828977315069,20.8647091616438,17.2016475506849,8.63058919125683,11.0454048328767,26.8212303561644,4.1848311890411,16.5151392786885,24.5350114849315,25.9149134794521,26.6836507616438,26.1157573808219,25.2357905863014,25.9453078684931,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahrain,        Refined petroleum products (Mb/d),,,,,,,244,242,245,247,255,254,259,255,257,262,272,260,262,273,259.691803278688,243.727287671233,252.996931506849,256.601452054795,256.867650273224,270.981643835616,263.613589041096,257.857342465753,254.924153005464,260.145534246575,269.689123287671,261.113561643835,274.023306010929,271.785616438356,272.420219178082,,,
Bahrain,            Motor gasoline (Mb/d),,,,,,,21,17,15,19,22,22,19,25,21,22,22,25,17,19,19.3672950819672,16.9431506849315,17.4339178082192,18.9295890410959,17.5960382513661,20.0279726027397,21.3834246575342,17.8545753424658,20.695737704918,18.7192602739726,18.8361095890411,17.1067397260274,15.4052732240437,13.881698630137,17.527397260274,,,
Bahrain,            Jet fuel (Mb/d),,,,,,,26,30,28,23,24,24,36,12,20,18,18,18,25,27,42.0116666666667,42.4526575342466,43.7562191780822,40.5407671232877,47.19,49.4484383561644,48.0145205479452,48.3838630136986,48.0783333333333,60.0941917808219,66.7640821917808,65.7864109589041,66.885,72.2824931506849,63.1792876712329,,,
Bahrain,            Kerosene (Mb/d),,,,,,,19,14,17,20,23,26,9.9,34,28,32,32,20,22,23,8.36360655737705,7.60293150684932,7.75117808219178,12.3044657534247,6.65286885245902,7.94178082191781,2.39312328767123,2.79550684931507,2.5977868852459,1.12243835616438,0.889479452054795,0.529452054794521,0.528005464480874,0.592986301369863,0.50827397260274,,,
Bahrain,            Distillate fuel oil (Mb/d),,,,,,,73,77,75,79,80,84,81,83,83,84,87,91,87,90,88.5008743169399,84.0425205479452,86.5155616438356,87.7827397260274,91.7213114754098,95.4675616438356,96.3872876712329,97.1435068493151,89.825737704918,87.9258082191781,87.3739726027397,77.7883835616438,83.4052459016393,78.0949589041096,80.8745753424658,,,
Bahrain,            Residual fuel oil (Mb/d),,,,,,,62,58,61,60,63,65,64,56,61,55,62,54,57,64,58.1385245901639,47.0944109589041,51.7290410958904,54.885698630137,49.7498360655738,52.8238356164384,50.068602739726,42.7152328767123,40.5604918032787,42.7334794520548,42.1860821917808,49.3752328767123,44.1998360655738,45.6894246575342,39.138904109589,,,
Bahrain,            Liquefied Petroleum Gases (Mb/d),,,,,,,1,0.8,0.6,0.7,0.7,0.8,1.6,1.1,1.1,1.9,1.4,1.2,1.2,1.3,0.950819672131147,0.953424657534247,1.01698630136986,1.08054794520548,1.17267759562842,1.23945205479452,1.27123287671233,1.27123287671233,1.42622950819672,1.46191780821918,1.5572602739726,1.5572602739726,1.67978142076503,1.77972602739726,1.87506849315068,,,
Bahrain,            Other petroleum liquids (Mb/d),,,,,,,42,46,48,45,43,34,47,44,42,49,50,50,52,48,42.3590163934426,44.6381917808219,44.7940273972603,41.0776438356164,42.7849180327869,44.032602739726,44.095397260274,47.6934246575342,51.7398360655738,48.0884383561644,52.0821369863014,48.9700821917808,61.9201639344262,59.4643287671233,69.3167123287671,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,        Refined petroleum products (Mb/d),,,,,,,21,22,21,21,23,22,20,26,27,29,24,24,22,22,30.2251846994535,29.8732734246575,27.9339156164383,32.4915090410959,25.9655890710383,23.9444471232877,27.220418630137,26.3651967123288,25.6770885245902,18.3456569863014,26.880295890411,28.6297753424657,25.1895103825137,28.5373435616439,25.7153819178082,,,
Bangladesh,            Motor gasoline (Mb/d),,,,,,,0,1,1.3,1.3,2,1.8,2.1,2.4,2.1,2.4,2.8,3.4,4.2,2.4,3.14631147540984,3.10819178082192,3.01471232876712,3.50547945205479,2.21407103825137,1.89295890410959,2.24350684931507,2.17339726027397,1.86448087431694,1.21523287671233,1.30871232876712,1.30871232876712,1.46827868852459,1.61252054794521,1.37882191780822,,,
Bangladesh,            Jet fuel (Mb/d),,,,,,,0.6,0.2,0.06467,0.3,0.4,0.6,0.7,0.7,0.8,0.02172,0.02166,0.1,0.1,0.0651780821917808,0.0866666666666667,0.0869041095890411,0.0651780821917808,0.0651780821917808,0.065,0.0869041095890411,0.0651780821917808,0.0434520547945205,0.0216666666666667,0.130356164383562,0.0651780821917808,0.0434520547945205,0.0866666666666667,0,0.0217260273972603,,,
Bangladesh,            Kerosene (Mb/d),,,,,,,5.7,6,5.4,5.2,5.9,6,6.4,6.2,6.1,6.2,5.8,6.4,6.1,4.5,5.93478142076503,5.84515068493151,6.50167123287671,7.58175342465753,6.69510928961749,5.69690410958904,6.71345205479452,6.48049315068493,5.5546174863388,4.02383561643836,5.12509589041096,6.2898904109589,4.7731693989071,6.05693150684932,4.89213698630137,,,
Bangladesh,            Distillate fuel oil (Mb/d),,,,,,,3.4,4.1,3.4,4.1,4,3.8,3.1,5.2,5.2,6.1,5,5.6,4.3,4.3,5.69253384699454,5.60585444931507,5.31934450958904,6.19907028493151,5.58980212568306,5.99304305753425,5.80972784657534,5.27816612054795,6.91461003278689,5.05180198356164,7.60823778082192,7.69032764383562,7.64828675956284,7.89469343013699,7.40363019726027,,,
Bangladesh,            Residual fuel oil (Mb/d),,,,,,,4.9,6.1,5,4.7,4.9,5.5,5.7,5.8,5.8,5.8,6.7,1.7,1.4,1.1,1.51182406557377,1.4922018739726,1.24862804383562,1.45244702465753,6.69841570491803,5.72314316712329,6.73179129863014,6.50197765479452,5.60295068852459,3.7361911890411,6.56325517808219,7.05987106849315,5.32381137704918,6.25584858082192,5.83685329315069,,,
Bangladesh,            Liquefied Petroleum Gases (Mb/d),,,,,,,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.5,0.4,0.5,0.5,0.3,0.452709606557377,0.675830460273973,0.705000608219178,0.679355008219178,0.54205750273224,0.41360277260274,0.290889446575342,0.416861473972603,0.351505202185792,0.215381008219178,0.417554876712329,0.451690767123288,0.44593081420765,0.483347161643836,0.384205901369863,,,
Bangladesh,            Other petroleum liquids (Mb/d),,,,,,,6.3,4.1,5.4,5.2,5.4,4.5,1.8,5.5,6.6,7.9,3.5,6.2,5.3,9.8,13.4003576174863,13.0591400657534,11.0793808109589,13.0082257643836,4.16113340983607,4.13789100273973,5.36587305205479,5.47084899726027,5.36725757377049,3.97285814794521,5.79226175342466,5.78583106849315,5.44336667759563,6.23400233424658,5.79800759452055,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbados,        Refined petroleum products (Mb/d),,,,,,,4.9,4.7,4.7,5.1,5.4,5.6,4.8,5.4,5.2,5.2,4.4,4.6,0.06268,0.0626849315068494,0.043608393442623,0.0496772383561644,0.0311019835616439,0.0310689315068493,0.0318740109289618,0.0331842630136986,0.0338453041095891,0,0.001158,0,0.001158,0,0,0,0,,,
Barbados,            Motor gasoline (Mb/d),,,,,,,1.1,1.2,1.2,1.3,1.4,1.4,1.4,1.4,1.3,1.1,1.3,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Barbados,            Jet fuel (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Barbados,            Kerosene (Mb/d),,,,,,,0.1,0.0778,0.07709,0.07076,0.068,0.08471,0.08448,0.06353,0.08471,0.05753,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Barbados,            Distillate fuel oil (Mb/d),,,,,,,0.8,0.7,0.8,0.8,1.1,1.1,0.7,1,0.8,0.8,0.6,0.7,0.00001,1.20547945205479E-05,8.38622950819672E-06,9.55331506849315E-06,5.98115068493151E-06,5.97479452054794E-06,6.1296174863388E-06,6.38158904109589E-06,6.50871232876712E-06,0,0.000006,0,0.000006,0,0,0,0,,,
Barbados,            Residual fuel oil (Mb/d),,,,,,,2.5,2.5,2.4,2.7,2.7,2.8,2.4,2.7,2.7,2.9,0.5,2.1,0.00079,0.000795616438356164,0.000553491147540984,0.000630518794520548,0.000394755945205479,0.000394336438356164,0.000404554754098361,0.000421184876712329,0.00042957501369863,0,0.000396,0,0.000396,0,0,0,0,,,
Barbados,            Liquefied Petroleum Gases (Mb/d),,,,,,,0.00653,0.0063,0.00216,0.0019,0.00724,0.00753,0.06987,0.07082,0.07054,0.00704,1.9,0.00619,0.06035,0.0603583561643836,0.041989851147541,0.0478334485479452,0.0299476214794521,0.0299157961643836,0.0306909947540984,0.0319526163287671,0.032589122630137,0,0,0,0,0,0,0,0,,,
Barbados,            Other petroleum liquids (Mb/d),,,,,,,0.3,0.3,0.2,0.2,0.1,0.2,0.1,0.2,0.2,0.3,0.1,0.1,0.00151,0.00151890410958904,0.00105666491803279,0.00120371769863014,0.00075362498630137,0.000752824109589041,0.000772331803278689,0.000804080219178082,0.000820097753424658,0,0.000756,0,0.000756,0,0,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belarus,        Refined petroleum products (Mb/d),,,,,,,--,--,--,--,--,--,426,293,267,270,249,250,231,229,281.597219672131,272.347741369863,311.189176986301,318.537994520548,370.512286338798,399.580385753424,436.057310684931,432.636144657534,432.189331147541,440.279910136986,345.490763835616,428.670362739726,451.90344262295,444.373251506849,456.998965479452,,,
Belarus,            Motor gasoline (Mb/d),,,,,,,--,--,--,--,--,--,84,39,41,43,42,46,45,39,45.7730054644809,42.6266301369863,41.0374794520548,44.2858904109589,66.2356830601093,77.8216438356164,81.7477808219178,74.3395342465753,77.6090163934426,76.4661917808219,73.8020273972603,73.2645205479452,86.9081147540984,86.071205479452,92.1941095890411,,,
Belarus,            Jet fuel (Mb/d),,,,,,,--,--,--,--,--,--,26,20,17,17,15,13,16,15,9.96666666666667,14.3391780821918,12.601095890411,13.1442465753425,21.6666666666667,17.0114794520548,0,0,0,0,0,0,0,7.84309589041096,7.32167123287671,,,
Belarus,            Kerosene (Mb/d),,,,,,,--,--,--,--,--,--,34,20,7,3.2,0.5,1.8,1.8,2.2,3.29475409836066,2.81668493150685,2.96493150684932,2.75315068493151,3.56931693989071,4.06619178082192,9.78427397260274,9.06421917808219,7.49767759562842,7.64528767123288,5.31569863013699,5.80279452054795,3.08355191256831,2.16016438356164,0.25413698630137,,,
Belarus,            Distillate fuel oil (Mb/d),,,,,,,--,--,--,--,--,--,92,68,62,71,65,64,64,63,78.4656833661202,79.3541580219178,94.1998741041096,100.476824219178,119.209929327869,131.416603709589,135.305944635616,136.59386469589,150.997167557377,154.580126536986,121.797289846575,152.143806471233,153.750675,157.195100230137,168.847391265753,,,
Belarus,            Residual fuel oil (Mb/d),,,,,,,--,--,--,--,--,--,98,118,94,105,91,86,81,81,87.7703480655738,83.9693335561644,97.0524579945206,91.5710012054795,104.993204491803,120.452611956164,121.144071978082,118.719069928767,129.914206327869,138.750871989041,97.5155956273973,122.346624361644,138.28061557377,126.341217928767,112.816535868493,,,
Belarus,            Liquefied Petroleum Gases (Mb/d),,,,,,,--,--,--,--,--,--,20,7.2,6,6.8,6.7,4.7,4.7,6.4,7.57360869945355,6.22102396164384,6.59111872876712,7.30692021917808,13.7670462786885,15.1454862410959,15.9505987506849,14.554367939726,15.8717576010929,13.8587487726027,13.5905631726027,15.2597959835616,17.4695337431694,18.6497016109589,18.8256018739726,,,
Belarus,            Other petroleum liquids (Mb/d),,,,,,,--,--,--,--,--,--,72,21,41,23,29,36,19,21,48.7531533114754,43.0207326794521,56.742219309589,58.9999612054795,41.0704395737705,33.6663687780822,72.1246405260274,79.3650886684931,50.2995056721311,48.9786833863014,33.4695891616438,59.8528208547945,52.4109516393443,46.1127659835616,56.7395186630137,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belgium,        Refined petroleum products (Mb/d),681,598,503,473,477,423,567,580,604,623,609,668,662,643,658.961643835617,599.457534246575,724.349726775957,756.728767123289,784.958904109589,740.375342465753,786.472677595629,824.767123287671,949.38904109589,937.884931506849,888.439890710383,761.364383561644,748.482191780822,786.964383561644,760.054644808742,693.454794520548,720,666.594520547946,715.256830601092,666.860273972604,735.715068493151,,,
Belgium,            Motor gasoline (Mb/d),128,111,86,92,86,89,114,112,114,123,122,136,142,130,131.654794520548,121.750684931507,137.322404371585,141.265753424658,148.904109589041,139.671232876712,122.642076502732,127.169863013699,133.720547945205,135.780821917808,133.70218579235,117.027397260274,124.043835616438,116.887671232877,93.8551912568306,88.5972602739726,83,71.441095890411,75.4754098360656,94.758904109589,105.452054794521,,,
Belgium,            Jet fuel (Mb/d),37,39,30,25,26,26,28,27,32,36,31,33,37,33,34.9315068493151,27.3150684931507,37.4590163934426,35.558904109589,44.5835616438356,43.8438356164384,48.0109289617486,41.2849315068493,44.6465753424658,44.1068493150685,46.1584699453552,36.2493150684932,37.6301369863014,37.827397260274,40.4344262295082,44.641095890411,44,39.3534246575342,38.0163934426229,32.2931506849315,35.9232876712329,,,
Belgium,            Kerosene (Mb/d),1,2,1,1,0.2,0.5,1.6,0.9,1.7,1.3,1.7,1.9,1.6,0.3,1.81369863013699,1.8986301369863,2.15573770491803,2.41643835616438,2.74520547945205,2.12054794520548,1.89344262295082,2.46027397260274,1.68493150684932,1.36712328767123,1.74590163934426,1.38630136986301,0.931506849315068,0.715068493150685,0.775956284153005,1.27671232876712,1.4,1.42465753424658,1.37978142076503,0.654794520547945,0.473972602739726,,,
Belgium,            Distillate fuel oil (Mb/d),221,179,162,154,164,150,194,185,187,199,209,224,220,219,233.756164383562,224.657534246575,257.207650273224,255.909589041096,254.397260273973,240.131506849315,254.781420765027,261.158904109589,254.723287671233,265.986301369863,251.215846994536,244.013698630137,258.709589041096,262.506849315069,264.177595628415,241.887671232877,255,235.942465753425,269.781420765027,226.950684931507,273.361643835616,,,
Belgium,            Residual fuel oil (Mb/d),197,175,159,115,118,79,133,139,118,102,100,129,119,117,95.0383561643836,87.0109589041096,120.579234972678,131.550684931507,142.115068493151,121.821917808219,140.806010928962,123.953424657534,134.369863013699,153.542465753425,147.68306010929,142.142465753425,125.942465753425,130.767123287671,119.729508196721,94.3342465753425,96,104.854794520548,102.584699453552,88.1616438356164,96.345205479452,,,
